OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
8400,1590367470,abe4db,37.742980957031250,-87.156235715176194,226.348344745836300,166.595437437096194,-0.325120000000000,SWA1697 ,False,False,False,6635,12496.800000000001091,12976.860000000000582,1590367469.667000055313110,1590367469.793999910354614
8401,1590367470,ad61de,41.863729185977220,-87.564867596293595,153.177374769612612,339.556564264965687,22.758400000000002,SWA1541 ,False,False,False,6216,2331.720000000000255,2385.060000000000400,1590367467.713999986648560,1590367469.915999889373779
8402,1590367470,a6049b,41.735384666313557,-87.721869890079915,131.803122986961796,220.091904438254744,9.103360000000000,SWA164  ,False,False,False,3171,1577.340000000000146,1592.580000000000155,1590367468.888000011444092,1590367469.760999917984009
8403,1590367470,abeb57,41.844689320709747,-86.963046761446208,214.064345757021982,81.013056598916549,14.630400000000002,SWA1278 ,False,False,False,6542,6979.920000000000073,7239.000000000000000,1590367469.950000047683716,1590367469.950000047683716
8404,1590367470,a6d5e0,40.263635667703916,-86.163898814808249,89.343091212308622,166.683916950892751,-3.901440000000000,N54DB   ,False,False,False,3740,1402.080000000000155,1447.800000000000182,1590367469.513000011444092,1590367469.950000047683716
8405,1590367470,a959df,42.460249561374468,-88.292520212572640,162.006575597027535,175.629202962092563,-0.325120000000000,SKW3010 ,False,False,False,5340,3070.860000000000127,3169.920000000000073,1590367469.516999959945679,1590367469.926000118255615
8406,1590367470,a06e4a,43.182449340820312,-89.716207814771053,136.541035807868099,306.265443121023793,-0.325120000000000,N127GA  ,False,False,False,3123,6705.600000000000364,6949.440000000000509,1590367469.278000116348267,1590367469.924999952316284
8407,1590367470,a748b5,42.474075576006356,-88.490721236827767,73.867064750786682,313.589059179617266,-1.950720000000000,N569DS  ,False,False,False,4307,1371.600000000000136,1371.600000000000136,1590367469.743999958038330,1590367469.743999958038330
8408,1590367470,a3c185,41.719345092773438,-86.952230280095876,47.340030244219832,91.245364266768362,0.000000000000000,N341FC  ,False,False,False,5365,1554.480000000000018,1562.099999999999909,1590367465.714999914169312,1590367465.714999914169312
8409,1590367470,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,True,True,6270,,,1590367461.404000043869019,1590367461.404000043869019
8410,1590367470,a390ff,39.624710083007812,-86.772706404976191,225.154925365311698,161.896236965493387,0.000000000000000,AAY2110 ,False,False,False,4040,11894.819999999999709,12367.260000000000218,1590367469.950000047683716,1590367469.982000112533569
8411,1590367470,a1fc42,40.841674804687500,-87.512512207031250,228.252025766376676,150.719625609015878,7.152640000000001,AAY2793 ,False,False,False,3135,9182.100000000000364,9593.579999999999927,1590367469.982000112533569,1590367469.982000112533569
8412,1590367470,ac9c37,41.892929077148438,-87.718776356090189,33.691172825597867,82.983498255277084,-0.975360000000000,N911UU  ,False,False,False,5144,464.820000000000050,434.340000000000032,1590367469.915999889373779,1590367469.915999889373779
8413,1590367470,a05646,46.181635452529129,-82.473335266113281,255.114434239078520,56.181754210196679,0.000000000000000,UAL931  ,False,False,False,,11277.600000000000364,11658.600000000000364,1590367466.280999898910522,1590367466.569999933242798
8414,1590367470,abadf9,40.991666114936436,-87.820649580522002,234.370320508088668,168.862718943396317,10.078720000000001,SWA957  ,False,False,False,3103,7833.360000000000582,8153.400000000000546,1590367469.760999917984009,1590367469.950000047683716
8415,1590367470,abf29f,41.531858282574149,-93.589910462845182,192.880828584737628,202.255452716825545,0.325120000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590367469.743999958038330,1590367469.743999958038330
8416,1590367470,abadd6,44.899291992187500,-92.786276681082597,217.303118600702106,300.754394079558608,0.325120000000000,SWA1384 ,False,False,False,4002,12192.000000000000000,12550.139999999999418,1590367470.000000000000000,1590367470.000000000000000
8417,1590367470,a537b2,41.779201960159561,-87.757383834484017,,,,SWA189  ,True,False,False,3101,,,1590367465.714999914169312,1590367465.714999914169312
8418,1590367470,a542d7,41.790756225585938,-87.359286221590935,174.348707128279813,79.286876977208976,20.482560000000003,SWA879  ,False,False,False,3117,4175.760000000000218,4312.920000000000073,1590367469.915999889373779,1590367469.915999889373779
8419,1590367470,a2bec7,39.393035888671875,-93.559988270635188,214.178057251770952,213.041175715429176,0.325120000000000,SWA1081 ,False,False,False,1374,12192.000000000000000,12626.340000000000146,1590367469.578999996185303,1590367469.858999967575073
8420,1590367470,ad3098,37.451927055746822,-90.539643660835566,219.489207113956951,206.144649438041199,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367469.795000076293945,1590367469.910000085830688
8421,1590367470,89902f,43.003097534179688,-89.926161655159888,235.856163955880646,123.343454818399366,-11.379200000000001,EVA056  ,False,False,False,1462,8923.020000000000437,9296.400000000001455,1590367469.680999994277954,1590367470.000000000000000
8422,1590367470,acc799,43.747146606445312,-92.752777809320492,215.498620517650807,284.799257379816595,0.000000000000000,SWA1063 ,False,True,False,7433,12207.239999999999782,12580.619999999998981,1590367469.905999898910522,1590367470.000000000000000
8423,1590367470,abc0c1,40.724875240002646,-82.213002985174001,242.722726113491404,116.836593122762551,0.000000000000000,SWA1160 ,False,False,False,5405,12496.800000000001091,12954.000000000001819,1590367469.642999887466431,1590367469.983999967575073
8424,1590367470,a645b4,38.756460416114933,-90.402770996093750,67.945569852996186,122.005383208083529,-0.325120000000000,GJS4520 ,True,False,False,1372,175.260000000000019,,1590367208.552000045776367,1590367277.855000019073486
8425,1590367470,a37fa0,42.035925913665253,-88.563601471656966,63.799352944302498,37.793942998616728,-0.325120000000000,N32403  ,False,False,False,,944.879999999999995,899.159999999999968,1590367469.743999958038330,1590367469.743999958038330
8426,1590367470,ab7d44,41.919731528072035,-88.255792662154761,46.817230530055404,12.050784883409554,-2.600960000000000,N8398L  ,False,False,False,1200,518.160000000000082,495.300000000000068,1590367453.460000038146973,1590367453.460999965667725
8427,1590367470,a95094,39.073974609375000,-87.154958973760188,188.576533864569654,158.053464736084265,0.000000000000000,N7HJ    ,False,False,False,760,12496.800000000001091,12976.860000000000582,1590367469.793999910354614,1590367469.982000112533569
8428,1590367470,a0abc5,42.526153564453125,-87.510473077947438,200.896804213606174,76.675468738109217,9.103360000000000,SKW5388 ,False,False,False,1306,6347.460000000000036,6621.779999999999745,1590367469.805000066757202,1590367469.805000066757202
8429,1590367470,78157d,45.278045654296875,-90.527016775948653,253.518086713622608,323.083596049829509,-0.325120000000000,CHH480  ,False,False,False,6214,10363.200000000000728,10736.579999999999927,1590367469.516999959945679,1590367469.891000032424927
8430,1590367480,89902f,42.991333007812500,-89.901889534883708,234.997320960608903,123.481340655120533,-11.054080000000001,EVA056  ,False,False,False,1462,8816.340000000000146,9174.479999999999563,1590367479.694000005722046,1590367479.982000112533569
8431,1590367480,ab7d44,41.919731528072035,-88.255792662154761,46.817230530055404,12.050784883409554,-2.600960000000000,N8398L  ,False,False,False,1200,518.160000000000082,495.300000000000068,1590367453.460000038146973,1590367453.460999965667725
8432,1590367480,a05646,46.181635452529129,-82.473335266113281,255.114434239078520,56.181754210196679,0.000000000000000,UAL931  ,False,False,False,,11277.600000000000364,11658.600000000000364,1590367466.280999898910522,1590367466.569999933242798
8433,1590367480,a37fa0,42.039417331501589,-88.559896779614803,63.562465625478815,39.746197248737751,-0.325120000000000,N32403  ,False,False,False,,944.879999999999995,899.159999999999968,1590367477.325999975204468,1590367479.509999990463257
8434,1590367480,abf29f,41.517008118710272,-93.597958586936727,193.357046969549174,202.197717846422961,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590367478.859999895095825,1590367479.403000116348267
8435,1590367480,a748b5,42.478500366210938,-88.496995405717314,73.190394631684939,312.436229788535002,0.325120000000000,N569DS  ,False,False,False,4307,1371.600000000000136,1371.600000000000136,1590367479.509999990463257,1590367479.982000112533569
8436,1590367480,a645b4,38.756460416114933,-90.402770996093750,67.945569852996186,122.005383208083529,-0.325120000000000,GJS4520 ,True,False,False,1372,175.260000000000019,,1590367208.552000045776367,1590367277.855000019073486
8437,1590367480,a0abc5,42.530450336003703,-87.485983205396053,201.397434427582766,76.709198588714131,11.379200000000001,SKW5388 ,False,False,False,1306,6446.520000000000437,6728.460000000000036,1590367479.950999975204468,1590367479.980999946594238
8438,1590367480,acc799,43.751907348632812,-92.777624795603174,215.001282479987651,284.834275844790568,0.000000000000000,SWA1063 ,False,False,False,7433,12199.620000000000800,12565.380000000001019,1590367479.509999990463257,1590367479.954999923706055
8439,1590367480,a390ff,39.606079101562500,-86.764765200407624,225.315313691753346,161.771894247855300,0.325120000000000,AAY2110 ,False,False,False,4040,11894.819999999999709,12367.260000000000218,1590367479.509999990463257,1590367479.654000043869019
8440,1590367480,a6049b,41.725050069518005,-87.733367210210758,135.556726128952704,219.610688240026604,16.581120000000002,SWA164  ,False,False,False,3171,1729.740000000000009,1752.599999999999909,1590367479.977999925613403,1590367479.977999925613403
8441,1590367480,a2bec7,39.376489671610166,-93.573791503906250,213.746993723034819,213.116363941208760,-0.325120000000000,SWA1081 ,False,False,False,1374,12199.620000000000800,12633.960000000000946,1590367479.819000005722046,1590367479.963999986648560
8442,1590367480,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,True,True,6270,,,1590367461.404000043869019,1590367461.404000043869019
8443,1590367480,abadf9,40.970484846729342,-87.815156416459502,235.884775600438417,168.935129245934462,9.103360000000000,SWA957  ,False,False,False,3103,7932.420000000000073,8252.460000000000946,1590367479.950999975204468,1590367479.950999975204468
8444,1590367480,a3c185,41.719345092773438,-86.952230280095876,47.340030244219832,91.245364266768362,0.000000000000000,N341FC  ,False,False,False,5365,1554.480000000000018,1562.099999999999909,1590367465.714999914169312,1590367465.714999914169312
8445,1590367480,a1fc42,40.824078058792374,-87.499549172141315,228.952433810407996,150.670298244202627,8.453120000000000,AAY2793 ,False,False,False,3135,9258.300000000001091,9677.400000000001455,1590367479.844000101089478,1590367479.976999998092651
8446,1590367480,a959df,42.445771815413131,-88.290412370548665,156.401975238202596,173.389252642956109,0.325120000000000,SKW3010 ,False,False,False,5340,3070.860000000000127,3169.920000000000073,1590367479.736999988555908,1590367479.977999925613403
8447,1590367480,a6d5e0,40.255768339512713,-86.161277077414752,88.714372484092834,165.560839267371534,-3.251200000000000,N54DB   ,False,False,False,3740,1371.600000000000136,1417.320000000000164,1590367479.565999984741211,1590367479.878000020980835
8448,1590367480,ad3098,37.434677124023438,-90.550251412898945,219.489207113956951,206.144649438041199,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367479.535000085830688,1590367479.960000038146973
8449,1590367480,a95094,39.058227539062500,-87.146898352581502,188.099468338408258,157.994898910333859,0.325120000000000,N7HJ    ,False,False,False,760,12496.800000000001091,12976.860000000000582,1590367479.654000043869019,1590367479.976999998092651
8450,1590367480,78157d,45.297189486228810,-90.547373701886386,253.929579244569652,323.153317822704423,-0.325120000000000,CHH480  ,False,False,False,6214,10363.200000000000728,10736.579999999999927,1590367479.950999975204468,1590367479.950999975204468
8451,1590367480,abeb57,41.847668663930079,-86.937752657158399,215.080663141059688,81.055871656572492,15.930880000000000,SWA1278 ,False,False,False,6542,7124.700000000000728,7406.640000000000327,1590367479.976999998092651,1590367479.976999998092651
8452,1590367480,a06e4a,43.189865112304688,-89.730387842932373,136.172267589307040,305.311213439633207,0.000000000000000,N127GA  ,False,False,False,3123,6705.600000000000364,6949.440000000000509,1590367479.726999998092651,1590367479.982000112533569
8453,1590367480,ac9c37,41.892451916710804,-87.715354742005786,29.930739209470921,118.767649338843825,-0.975360000000000,N911UU  ,False,False,False,5144,457.200000000000045,426.720000000000027,1590367479.575000047683716,1590367479.575000047683716
8454,1590367480,abc0c1,40.715145822298730,-82.187721946022748,242.722726113491404,116.836593122762551,0.000000000000000,SWA1160 ,False,False,False,5405,12496.800000000001091,12954.000000000001819,1590367479.576999902725220,1590367479.997999906539917
8455,1590367480,a537b2,41.779201960159561,-87.757383834484017,,,,SWA189  ,True,False,False,3101,,,1590367465.714999914169312,1590367465.714999914169312
8456,1590367480,a542d7,41.793528411347985,-87.339392373728174,176.184865613824627,79.740044443578569,21.132800000000000,SWA879  ,False,False,False,3117,4373.880000000000109,4518.659999999999854,1590367479.575000047683716,1590367479.977999925613403
8457,1590367480,abadd6,44.909317016601562,-92.809949602399570,217.303118600702106,300.754394079558608,-0.650240000000000,SWA1384 ,False,False,False,4002,12192.000000000000000,12550.139999999999418,1590367479.950999975204468,1590367479.950999975204468
8458,1590367480,a0d961,42.455827098781775,-85.424960823946208,221.270730983923869,271.332219853869617,0.000000000000000,DAL1066 ,False,False,False,4172,8534.399999999999636,8907.779999999998836,1590367479.746000051498413,1590367479.980999946594238
8459,1590367480,abe4db,37.723068237304688,-87.150275047789194,226.348344745836300,166.595437437096194,0.975360000000000,SWA1697 ,False,False,False,6635,12496.800000000001091,12976.860000000000582,1590367479.737999916076660,1590367479.737999916076660
8460,1590367480,abdd09,41.626871399960272,-89.181199184683862,215.690118144760845,267.949714029255745,0.325120000000000,SWA163  ,False,False,False,6156,12184.380000000001019,12633.960000000000946,1590367479.395999908447266,1590367479.960000038146973
8461,1590367480,ad61de,41.878905215505824,-87.573554460392415,152.324948561424208,334.386905891676065,22.108160000000002,SWA1541 ,False,False,False,6216,2567.940000000000055,2636.519999999999982,1590367479.710999965667725,1590367479.977999925613403
8462,1590367490,abe4db,37.702789306640625,-87.144314380402250,226.730359653564960,166.752036174303441,-0.650240000000000,SWA1697 ,False,False,False,6635,12496.800000000001091,12984.479999999999563,1590367489.894999980926514,1590367489.894999980926514
8463,1590367490,ad61de,41.889587402343750,-87.580885453657686,153.274098385126990,331.972761449222389,22.108160000000002,SWA1541 ,False,False,False,6216,2773.680000000000291,2849.880000000000109,1590367489.147000074386597,1590367489.963999986648560
8464,1590367490,a0d961,42.456253051757812,-85.452221957120059,221.270730983923869,271.332219853869617,0.000000000000000,DAL1066 ,False,False,False,4172,8534.399999999999636,8907.779999999998836,1590367489.933000087738037,1590367489.933000087738037
8465,1590367490,abdd09,41.626098632812500,-89.208360151811064,215.709135867733039,267.813156864284338,-0.325120000000000,SWA163  ,False,False,False,6156,12184.380000000001019,12633.960000000000946,1590367489.934000015258789,1590367489.934000015258789
8466,1590367490,abf29f,41.499318268339508,-93.607539687045744,193.551992012710144,202.338718419363317,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590367489.933000087738037,1590367489.933000087738037
8467,1590367490,a37fa0,42.043395996093750,-88.555360273881377,63.399874852538694,41.710757321508169,-0.650240000000000,N32403  ,False,False,False,,937.259999999999991,891.539999999999964,1590367486.385999917984009,1590367487.365999937057495
8468,1590367490,a542d7,41.796386718750000,-87.317775379527689,177.613607004112168,79.992020198558663,21.132800000000000,SWA879  ,False,False,False,3117,4587.239999999999782,4739.640000000000327,1590367489.897000074386597,1590367489.897000074386597
8469,1590367490,a95094,39.042526245117188,-87.138778023097814,188.099468338408258,157.994898910333859,0.000000000000000,N7HJ    ,False,False,False,760,12496.800000000001091,12976.860000000000582,1590367489.671999931335449,1590367489.992000102996826
8470,1590367490,a537b2,41.779174804687500,-87.757821516557158,,,,SWA189  ,True,False,False,3101,,,1590367486.088999986648560,1590367486.088999986648560
8471,1590367490,a645b4,38.756460416114933,-90.402770996093750,67.945569852996186,122.005383208083529,-0.325120000000000,GJS4520 ,True,False,False,1372,175.260000000000019,,1590367208.552000045776367,1590367277.855000019073486
8472,1590367490,a0abc5,42.534576416015625,-87.462470314719440,200.896804213606174,76.675468738109217,10.728960000000001,SKW5388 ,False,False,False,1306,6568.440000000000509,6842.760000000000218,1590367489.933000087738037,1590367489.933000087738037
8473,1590367490,78157d,45.315065545550844,-90.566398806688255,253.929579244569652,323.153317822704423,0.000000000000000,CHH480  ,False,False,False,6214,10355.579999999999927,10728.959999999999127,1590367489.826999902725220,1590367489.934000015258789
8474,1590367490,ab7d44,41.919731528072035,-88.255792662154761,46.817230530055404,12.050784883409554,-2.600960000000000,N8398L  ,False,False,False,1200,518.160000000000082,495.300000000000068,1590367453.460000038146973,1590367453.460999965667725
8475,1590367490,acc799,43.756915593551376,-92.803540910993320,215.001282479987651,284.834275844790568,0.000000000000000,SWA1063 ,False,False,False,7433,12199.620000000000800,12565.380000000001019,1590367489.608999967575073,1590367489.933000087738037
8476,1590367490,a390ff,39.586626473119701,-86.756530761718750,225.315313691753346,161.771894247855300,0.325120000000000,AAY2110 ,False,False,False,4040,11902.440000000000509,12374.880000000001019,1590367489.612999916076660,1590367489.992000102996826
8477,1590367490,abc0c1,40.704986572265625,-82.161315917968750,242.722726113491404,116.836593122762551,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12954.000000000001819,1590367489.881999969482422,1590367489.938999891281128
8478,1590367490,89902f,42.979586326469807,-89.877711704799140,234.139848941560388,123.620237238174695,-10.728960000000001,EVA056  ,False,False,False,1462,8702.040000000000873,9060.180000000000291,1590367489.809000015258789,1590367489.933000087738037
8479,1590367490,a1fc42,40.806108894994701,-87.486253218217314,229.401072448556619,150.733236502103324,8.453120000000000,AAY2793 ,False,False,False,3135,9342.120000000000800,9761.220000000001164,1590367489.756999969482422,1590367489.992000102996826
8480,1590367490,ad3098,37.417059429621290,-90.561078942340373,219.951132313659173,206.085599778281420,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367489.474999904632568,1590367489.930999994277954
8481,1590367490,abadd6,44.919067382812500,-92.832968575613847,217.303118600702106,300.754394079558608,0.000000000000000,SWA1384 ,False,False,False,4002,12192.000000000000000,12542.520000000000437,1590367489.736000061035156,1590367489.984999895095825
8482,1590367490,abadf9,40.950027465820312,-87.809875488281250,236.894619404980403,168.982888381210785,8.778240000000000,SWA957  ,False,False,False,3103,8016.240000000000691,8351.520000000000437,1590367489.826999902725220,1590367489.927999973297119
8483,1590367490,ac9c37,41.890045166015625,-87.714094682173311,31.020589284191491,174.289406862500357,-2.600960000000000,N911UU  ,False,False,False,5144,434.340000000000032,403.860000000000014,1590367489.569999933242798,1590367489.897000074386597
8484,1590367490,a2bec7,39.360242940611755,-93.587463378906250,213.316299771924548,213.191855913366140,-0.325120000000000,SWA1081 ,False,False,False,1374,12199.620000000000800,12633.960000000000946,1590367489.884999990463257,1590367489.914000034332275
8485,1590367490,a05646,46.181635452529129,-82.473335266113281,255.114434239078520,56.181754210196679,0.000000000000000,UAL931  ,False,False,False,,11277.600000000000364,11658.600000000000364,1590367466.280999898910522,1590367466.569999933242798
8486,1590367490,a748b5,42.483013605667374,-88.503815406976742,72.157992111904434,311.531770741082823,0.325120000000000,N569DS  ,False,False,False,4307,1371.600000000000136,1371.600000000000136,1590367489.826999902725220,1590367489.828000068664551
8487,1590367490,a06e4a,43.197124933792374,-89.744437081473222,135.875558539891045,305.134193056915649,0.000000000000000,N127GA  ,False,False,False,3123,6705.600000000000364,6949.440000000000509,1590367489.948999881744385,1590367489.948999881744385
8488,1590367490,a6049b,41.715728759765625,-87.743682861328125,137.729831549236536,219.695966674047071,17.556480000000001,SWA164  ,False,False,False,3171,1889.759999999999991,1920.240000000000009,1590367489.826999902725220,1590367489.897000074386597
8489,1590367490,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,True,True,6270,,,1590367461.404000043869019,1590367461.404000043869019
8490,1590367490,a6d5e0,40.248138427734375,-86.158630371093750,88.120217836086724,164.422174225688991,-3.576320000000000,N54DB   ,False,False,False,3740,1341.120000000000118,1386.840000000000146,1590367489.992000102996826,1590367489.992000102996826
8491,1590367490,a3c185,41.719345092773438,-86.952230280095876,47.340030244219832,91.245364266768362,0.000000000000000,N341FC  ,False,False,False,5365,1554.480000000000018,1562.099999999999909,1590367465.714999914169312,1590367465.714999914169312
8492,1590367490,a959df,42.432083129882812,-88.288317593661247,149.129321007592239,173.463366351202922,-0.325120000000000,SKW3010 ,False,False,False,5340,3070.860000000000127,3169.920000000000073,1590367489.724999904632568,1590367489.890000104904175
8493,1590367490,abeb57,41.850741111626057,-86.911755938862598,216.177302012639643,80.963577541664563,13.655040000000001,SWA1278 ,False,False,False,6542,7277.100000000000364,7559.040000000000873,1590367489.963999986648560,1590367489.963999986648560
8494,1590367500,a2bec7,39.344322075278072,-93.600952148437500,212.739233466509944,213.459502253390639,-0.325120000000000,SWA1081 ,False,False,False,1374,12192.000000000000000,12626.340000000000146,1590367499.917000055313110,1590367499.956000089645386
8495,1590367500,a3c185,41.719345092773438,-86.952230280095876,47.340030244219832,91.245364266768362,0.000000000000000,N341FC  ,False,False,False,5365,1554.480000000000018,1562.099999999999909,1590367465.714999914169312,1590367465.714999914169312
8496,1590367500,a05646,46.181635452529129,-82.473335266113281,255.114434239078520,56.181754210196679,0.000000000000000,UAL931  ,False,False,False,,11277.600000000000364,11658.600000000000364,1590367466.280999898910522,1590367466.569999933242798
8497,1590367500,a645b4,38.756460416114933,-90.402770996093750,67.945569852996186,122.005383208083529,-0.325120000000000,GJS4520 ,True,False,False,1372,175.260000000000019,,1590367208.552000045776367,1590367277.855000019073486
8498,1590367500,a959df,42.419097383143537,-88.286260560501432,145.493094480263778,173.503201671582843,-3.901440000000000,SKW3010 ,False,False,False,5340,3048.000000000000000,3147.059999999999945,1590367499.690000057220459,1590367499.990999937057495
8499,1590367500,a6d5e0,40.240312996557201,-86.155783913352252,87.487248712268098,164.656233952236136,-3.251200000000000,N54DB   ,False,False,False,3740,1310.640000000000100,1348.740000000000009,1590367499.976000070571899,1590367499.976000070571899
8500,1590367500,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,True,True,6270,,,1590367461.404000043869019,1590367461.404000043869019
8501,1590367500,89902f,42.968215942382812,-89.854431152343750,232.713563952491910,123.549550874498010,-10.728960000000001,EVA056  ,False,False,False,1462,8595.360000000000582,8945.880000000001019,1590367499.607000112533569,1590367499.990999937057495
8502,1590367500,ac9c37,41.887238066075213,-87.713630143986165,30.883783372607443,150.018360631150671,-0.650240000000000,N911UU  ,False,False,False,5144,419.100000000000023,381.000000000000000,1590367499.621999979019165,1590367499.911000013351440
8503,1590367500,a390ff,39.567169189453125,-86.748285708220124,225.803999575037381,161.812725914692550,0.000000000000000,AAY2110 ,False,False,False,4040,11902.440000000000509,12374.880000000001019,1590367499.855999946594238,1590367499.997999906539917
8504,1590367500,abc0c1,40.695236206054688,-82.135925292968750,242.722726113491404,116.836593122762551,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12954.000000000001819,1590367499.835999965667725,1590367499.999000072479248
8505,1590367500,a6049b,41.706289517677433,-87.754190134447640,140.298980554454289,219.644174957144827,19.832320000000003,SWA164  ,False,False,False,3171,2080.260000000000218,2110.740000000000236,1590367499.621999979019165,1590367499.992000102996826
8506,1590367500,a37fa0,42.043395996093750,-88.555360273881377,63.399874852538694,41.710757321508169,-0.650240000000000,N32403  ,False,False,False,,937.259999999999991,891.539999999999964,1590367486.385999917984009,1590367487.365999937057495
8507,1590367500,a95094,39.026779174804688,-87.130717401919128,188.099468338408258,157.994898910333859,0.325120000000000,N7HJ    ,False,False,False,760,12496.800000000001091,12976.860000000000582,1590367499.984999895095825,1590367499.986000061035156
8508,1590367500,a06e4a,43.204010009765625,-89.757662041242725,136.470270819540019,305.487462397721004,-0.325120000000000,N127GA  ,False,False,False,3123,6705.600000000000364,6949.440000000000509,1590367499.690000057220459,1590367499.990999937057495
8509,1590367500,a0abc5,42.538690082097453,-87.438971940861165,202.016728703137062,76.600743277362824,7.477760000000001,SKW5388 ,False,False,False,1306,6652.260000000000218,6926.579999999999927,1590367499.992000102996826,1590367499.992000102996826
8510,1590367500,78157d,45.333480834960938,-90.585937500000000,253.929579244569652,323.153317822704423,0.000000000000000,CHH480  ,False,False,False,6214,10355.579999999999927,10728.959999999999127,1590367499.992000102996826,1590367499.992000102996826
8511,1590367500,acc799,43.761896682997879,-92.829633440290195,215.001282479987651,284.834275844790568,0.000000000000000,SWA1063 ,False,False,False,7433,12199.620000000000800,12565.380000000001019,1590367499.766999959945679,1590367499.986999988555908
8512,1590367500,abadd6,44.928909301757812,-92.856314522879472,216.598030725834604,300.707035816396399,0.000000000000000,SWA1384 ,False,False,False,4002,12192.000000000000000,12542.520000000000437,1590367499.622999906539917,1590367499.992000102996826
8513,1590367500,abeb57,41.853720454846396,-86.886206338571924,217.193480289686221,81.006207601244441,13.655040000000001,SWA1278 ,False,False,False,6542,7414.260000000000218,7703.820000000000618,1590367499.976999998092651,1590367499.976999998092651
8514,1590367500,ad3098,37.398513793945312,-90.572457820811167,219.951132313659173,206.085599778281420,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367499.953000068664551,1590367499.977999925613403
8515,1590367500,abadf9,40.930572509765625,-87.804992675781250,239.323197146358666,169.221463397326289,7.152640000000001,SWA957  ,False,False,False,3103,8084.820000000000618,8420.100000000000364,1590367498.947999954223633,1590367499.976000070571899
8516,1590367500,a1fc42,40.788232835672666,-87.473082108931123,230.101433367063777,150.684114027040806,8.128000000000000,AAY2793 ,False,False,False,3135,9425.940000000000509,9852.659999999999854,1590367499.621999979019165,1590367499.992000102996826
8517,1590367500,abf29f,41.484924316406250,-93.615500710227252,193.748106872429162,202.479434397103120,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590367499.002000093460083,1590367499.236000061035156
8518,1590367500,ab7d44,41.919731528072035,-88.255792662154761,46.817230530055404,12.050784883409554,-2.600960000000000,N8398L  ,False,False,False,1200,518.160000000000082,495.300000000000068,1590367453.460000038146973,1590367453.460999965667725
8519,1590367500,a542d7,41.799224853515625,-87.296302101828815,179.223016374115076,79.915803709409403,18.531840000000003,SWA879  ,False,False,False,3117,4792.980000000000473,4953.000000000000909,1590367499.911000013351440,1590367499.911000013351440
8520,1590367500,a537b2,41.779174804687500,-87.757821516557158,,,,SWA189  ,True,False,False,3101,,,1590367486.088999986648560,1590367486.088999986648560
8521,1590367500,a748b5,42.487389516022240,-88.510330555050871,72.811547620225397,312.709389957361452,-0.325120000000000,N569DS  ,False,False,False,4307,1371.600000000000136,1371.600000000000136,1590367499.775000095367432,1590367499.785000085830688
8522,1590367500,abe4db,37.682601928710938,-87.138295275099722,226.848805313912834,166.625559535128872,0.000000000000000,SWA1697 ,False,False,False,6635,12496.800000000001091,12976.860000000000582,1590367499.956000089645386,1590367499.956000089645386
8523,1590367500,abdd09,41.625366210937500,-89.233266657049001,215.236877474559492,267.534241005002229,0.000000000000000,SWA163  ,False,False,False,2442,12184.380000000001019,12633.960000000000946,1590367499.621999979019165,1590367499.992000102996826
8524,1590367500,ad61de,41.903228759765625,-87.590873024680377,153.599229415247578,330.945395900922847,22.108160000000002,SWA1541 ,False,False,False,6216,3009.900000000000091,3093.720000000000255,1590367499.775000095367432,1590367499.992000102996826
8525,1590367500,a0d961,42.456710815429688,-85.478064797141315,221.785036248720104,271.329129966609912,0.000000000000000,DAL1066 ,False,False,False,4172,8534.399999999999636,8907.779999999998836,1590367499.512000083923340,1590367499.992000102996826
8526,1590367510,ad61de,41.915451049804688,-87.599861838600873,154.457473932033224,331.557071375636667,19.507200000000001,SWA1541 ,False,False,False,6216,3215.640000000000327,3322.320000000000164,1590367509.936000108718872,1590367509.957999944686890
8527,1590367510,abdd09,41.624496459960938,-89.259608875621439,215.259623646137044,267.397437797500174,0.325120000000000,SWA163  ,False,False,False,2442,12184.380000000001019,12633.960000000000946,1590367509.936000108718872,1590367509.980000019073486
